reservation_c,os_cat,dd,browser_cat,reservation_n,no_of_purchases_last_7_days,day,month,year,Boo,rand,NOP_before_purchase
Non-Purchase,Windows,D,Firefox,0,0,30-Aug-12,01-01-2079,01-01-1981,FALSE,459.7478804,10
Non-Purchase,Android,T,Chrome,0,0,31-Aug-12,01-02-2079,01-02-1981,FALSE,276.053541,14
Non-Purchase,Windows,D,MSIE,0,0,01-Sep-12,01-03-2079,01-03-1981,FALSE,2.389275155,5
Non-Purchase,Mac,D,Safari,0,0,02-Sep-12,01-04-2079,01-04-1981,FALSE,775.5338319,2
Non-Purchase,Windows,D,Chrome,0,0,03-Sep-12,01-05-2079,01-05-1981,FALSE,679.5321754,6
Non-Purchase,Windows,D,Chrome,0,0,04-Sep-12,01-06-2079,01-06-1981,FALSE,972.1043431,3
Non-Purchase,Windows,D,MSIE,0,0,05-Sep-12,01-07-2079,01-07-1981,FALSE,476.9623553,2
Non-Purchase,iOS,T,Safari,0,0,06-Sep-12,01-08-2079,01-08-1981,FALSE,906.0605375,3
Non-Purchase,iOS,T,Safari,0,0,07-Sep-12,01-09-2079,01-09-1981,FALSE,682.9112586,27
Non-Purchase,Mac,D,Chrome,0,0,08-Sep-12,01-10-2079,01-10-1981,FALSE,621.2675058,3
Non-Purchase,Windows,D,MSIE,0,0,09-Sep-12,01-11-2079,01-11-1981,FALSE,756.2004017,2
Non-Purchase,Windows,D,Chrome,0,0,10-Sep-12,01-12-2079,01-12-1981,FALSE,387.9896085,3
Non-Purchase,Windows,D,MSIE,0,0,11-Sep-12,01-01-2080,01-01-1982,FALSE,991.4114866,3
Non-Purchase,Windows,D,Chrome,0,0,12-Sep-12,01-02-2080,01-02-1982,FALSE,86.48567013,5
Non-Purchase,Windows,D,Chrome,0,0,13-Sep-12,01-03-2080,01-03-1982,FALSE,542.2996,11
Non-Purchase,Windows,D,Chrome,0,0,14-Sep-12,01-04-2080,01-04-1982,FALSE,621.4883437,5
Non-Purchase,Windows,D,Chrome,0,0,15-Sep-12,01-05-2080,01-05-1982,FALSE,499.5246191,3
Non-Purchase,iOS,T,Safari,0,0,16-Sep-12,01-06-2080,01-06-1982,FALSE,189.3401316,2
Non-Purchase,Windows,D,Chrome,0,0,17-Sep-12,01-07-2080,01-07-1982,FALSE,720.9565253,5
Non-Purchase,Windows,D,Chrome,0,0,18-Sep-12,01-08-2080,01-08-1982,FALSE,153.2811721,3
Non-Purchase,iOS,T,Safari,0,0,19-Sep-12,01-09-2080,01-09-1982,FALSE,194.1889293,4
Non-Purchase,Windows,D,Chrome,0,0,20-Sep-12,01-10-2080,01-10-1982,FALSE,423.5341582,5
Non-Purchase,iOS,T,Safari,0,0,21-Sep-12,01-11-2080,01-11-1982,FALSE,144.6709967,2
Non-Purchase,Windows,D,MSIE,0,0,22-Sep-12,01-12-2080,01-12-1982,FALSE,604.4767173,10
Non-Purchase,Mac,D,Chrome,0,0,23-Sep-12,01-01-2081,01-01-1983,FALSE,34.73236653,2
Non-Purchase,Windows,D,Chrome,0,1,24-Sep-12,01-02-2081,01-02-1983,TRUE,639.5718044,28
Non-Purchase,Windows,D,Chrome,0,0,25-Sep-12,01-03-2081,01-03-1983,FALSE,525.9260761,7
Non-Purchase,Windows,D,Firefox,0,0,26-Sep-12,01-04-2081,01-04-1983,FALSE,552.416488,7
Non-Purchase,Mac,D,Safari,0,0,27-Sep-12,01-05-2081,01-05-1983,FALSE,647.7569317,8
Non-Purchase,Windows,D,Chrome,0,0,28-Sep-12,01-06-2081,01-06-1983,FALSE,536.6719242,4
Non-Purchase,Windows,D,Chrome,0,0,29-Sep-12,01-07-2081,01-07-1983,FALSE,164.6845675,22
Non-Purchase,Windows,D,Chrome,0,0,30-Sep-12,01-08-2081,01-08-1983,FALSE,59.36763265,15
Purchase,Android,T,Others,1,0,01-Oct-12,01-09-2081,01-09-1983,FALSE,432.9475137,16
Non-Purchase,Windows,D,Chrome,0,0,02-Oct-12,01-10-2081,01-10-1983,FALSE,133.2946429,5
Non-Purchase,Windows,D,Chrome,0,0,03-Oct-12,01-11-2081,01-11-1983,FALSE,93.27786527,13
Non-Purchase,Mac,D,Firefox,0,0,04-Oct-12,01-12-2081,01-12-1983,FALSE,605.3273519,9
Non-Purchase,Windows,D,Chrome,0,0,05-Oct-12,01-01-2082,01-01-1984,FALSE,770.6640288,7
Non-Purchase,Windows,D,Chrome,0,0,06-Oct-12,01-02-2082,01-02-1984,FALSE,930.8467917,3
Non-Purchase,Windows,D,Chrome,0,0,07-Oct-12,01-03-2082,01-03-1984,FALSE,565.3634304,6
Non-Purchase,Mac,D,Safari,0,0,08-Oct-12,01-04-2082,01-04-1984,FALSE,321.6609695,7
Non-Purchase,Windows,D,Chrome,0,0,09-Oct-12,01-05-2082,01-05-1984,FALSE,633.6019864,4
Non-Purchase,Windows,D,MSIE,0,0,10-Oct-12,01-06-2082,01-06-1984,FALSE,554.433549,4
Non-Purchase,Windows,D,MSIE,0,0,11-Oct-12,01-07-2082,01-07-1984,FALSE,855.1213922,18
Non-Purchase,Windows,D,Chrome,0,0,12-Oct-12,01-08-2082,01-08-1984,FALSE,212.377721,5
Non-Purchase,Windows,D,Firefox,0,0,13-Oct-12,01-09-2082,01-09-1984,FALSE,944.5396468,4
Non-Purchase,Windows,D,MSIE,0,0,14-Oct-12,01-10-2082,01-10-1984,FALSE,398.1180699,75
Non-Purchase,iOS,T,Safari,0,0,15-Oct-12,01-11-2082,01-11-1984,FALSE,284.4567924,10
Non-Purchase,Windows,D,Chrome,0,0,16-Oct-12,01-12-2082,01-12-1984,FALSE,279.2304943,7
Non-Purchase,Windows,D,MSIE,0,0,17-Oct-12,01-01-2083,01-01-1985,FALSE,776.3812688,2
Purchase,Windows,D,MSIE,1,1,18-Oct-12,01-02-2083,01-02-1985,TRUE,107.7739225,8
Non-Purchase,iOS,T,Safari,0,0,19-Oct-12,01-03-2083,01-03-1985,FALSE,378.6949598,2
Non-Purchase,Mac,D,Chrome,0,0,20-Oct-12,01-04-2083,01-04-1985,FALSE,517.3734673,3
Purchase,iOS,T,Safari,1,1,21-Oct-12,01-05-2083,01-05-1985,TRUE,242.0465209,6
Non-Purchase,Windows,D,Chrome,0,0,22-Oct-12,01-06-2083,01-06-1985,FALSE,856.684644,18
Non-Purchase,Android,T,Chrome,0,0,23-Oct-12,01-07-2083,01-07-1985,FALSE,918.560251,4
Non-Purchase,Windows,D,MSIE,0,0,24-Oct-12,01-08-2083,01-08-1985,FALSE,559.2156663,19
Non-Purchase,Mac,D,Safari,0,1,25-Oct-12,01-09-2083,01-09-1985,TRUE,646.2445127,4
Non-Purchase,Windows,D,MSIE,0,0,26-Oct-12,01-10-2083,01-10-1985,FALSE,31.19425464,6
Non-Purchase,iOS,T,Safari,0,0,27-Oct-12,01-11-2083,01-11-1985,FALSE,798.5362874,3
Non-Purchase,iOS,T,Safari,0,0,28-Oct-12,01-12-2083,01-12-1985,FALSE,919.2016511,2
Non-Purchase,Windows,D,Chrome,0,0,29-Oct-12,01-01-2084,01-01-1986,FALSE,630.5659861,28
Non-Purchase,Mac,D,Safari,0,0,30-Oct-12,01-02-2084,01-02-1986,FALSE,237.3038195,21
Purchase,Windows,D,MSIE,1,1,31-Oct-12,01-03-2084,01-03-1986,TRUE,436.7745891,19
Non-Purchase,Windows,D,MSIE,0,0,01-Nov-12,01-04-2084,01-04-1986,FALSE,349.4520535,6
Non-Purchase,Windows,D,MSIE,0,0,02-Nov-12,01-05-2084,01-05-1986,FALSE,530.0091038,12
Non-Purchase,Windows,D,Chrome,0,0,03-Nov-12,01-06-2084,01-06-1986,FALSE,653.6121978,2
Non-Purchase,Windows,D,MSIE,0,0,04-Nov-12,01-07-2084,01-07-1986,FALSE,869.7753781,3
Non-Purchase,iOS,T,Safari,0,0,05-Nov-12,01-08-2084,01-08-1986,FALSE,440.9363021,3
Non-Purchase,Windows,D,Chrome,0,0,06-Nov-12,01-09-2084,01-09-1986,FALSE,418.8539107,10
Non-Purchase,iOS,T,Safari,0,0,07-Nov-12,01-10-2084,01-10-1986,FALSE,918.3309124,6
Non-Purchase,Windows,D,MSIE,0,0,08-Nov-12,01-11-2084,01-11-1986,FALSE,956.5052108,3
Non-Purchase,Windows,D,MSIE,0,0,09-Nov-12,01-12-2084,01-12-1986,FALSE,760.4511128,4
Non-Purchase,Windows,D,Firefox,0,0,10-Nov-12,01-01-2085,01-01-1987,FALSE,652.0751243,19
Non-Purchase,Windows,D,MSIE,0,1,11-Nov-12,01-02-2085,01-02-1987,TRUE,570.0223472,36
Non-Purchase,Windows,D,MSIE,0,0,12-Nov-12,01-03-2085,01-03-1987,FALSE,778.2106292,3
Non-Purchase,iOS,T,Safari,0,0,13-Nov-12,01-04-2085,01-04-1987,FALSE,292.3121518,2
Non-Purchase,Windows,D,Chrome,0,0,14-Nov-12,01-05-2085,01-05-1987,FALSE,946.8451307,7
Non-Purchase,Windows,D,MSIE,0,0,15-Nov-12,01-06-2085,01-06-1987,FALSE,111.5982545,4
Non-Purchase,Mac,D,Safari,0,0,16-Nov-12,01-07-2085,01-07-1987,FALSE,855.2872588,7
Non-Purchase,Windows,D,Chrome,0,0,17-Nov-12,01-08-2085,01-08-1987,FALSE,755.1282886,53
Non-Purchase,iOS,T,Safari,0,0,18-Nov-12,01-09-2085,01-09-1987,FALSE,462.8243354,4
Non-Purchase,Windows,D,Chrome,0,0,19-Nov-12,01-10-2085,01-10-1987,FALSE,424.6797181,3
Non-Purchase,iOS,T,Safari,0,0,20-Nov-12,01-11-2085,01-11-1987,FALSE,100.186352,5
Non-Purchase,Windows,D,Chrome,0,0,21-Nov-12,01-12-2085,01-12-1987,FALSE,439.6508793,6
Non-Purchase,iOS,T,Safari,0,0,22-Nov-12,01-01-2086,01-01-1988,FALSE,312.0758776,4
Non-Purchase,Windows,D,MSIE,0,0,23-Nov-12,01-02-2086,01-02-1988,FALSE,86.429507,12
Non-Purchase,Windows,D,MSIE,0,0,24-Nov-12,01-03-2086,01-03-1988,FALSE,175.2843447,23
Non-Purchase,Others,D,Chrome,0,0,25-Nov-12,01-04-2086,01-04-1988,FALSE,492.4731335,3
Non-Purchase,Windows,D,MSIE,0,0,26-Nov-12,01-05-2086,01-05-1988,FALSE,59.78143722,2
Non-Purchase,Windows,D,Chrome,0,0,27-Nov-12,01-06-2086,01-06-1988,FALSE,109.0229397,6
Non-Purchase,Windows,D,MSIE,0,0,28-Nov-12,01-07-2086,01-07-1988,FALSE,188.2475537,8
Non-Purchase,Windows,D,Chrome,0,0,29-Nov-12,01-08-2086,01-08-1988,FALSE,608.5210904,11
Non-Purchase,Windows,D,Firefox,0,0,30-Nov-12,01-09-2086,01-09-1988,FALSE,100.1183279,4
Non-Purchase,Mac,D,Safari,0,0,01-Dec-12,01-10-2086,01-10-1988,FALSE,80.66595589,7
Non-Purchase,iOS,T,Safari,0,0,02-Dec-12,01-11-2086,01-11-1988,FALSE,10.33975539,5
Non-Purchase,Windows,D,MSIE,0,0,03-Dec-12,01-12-2086,01-12-1988,FALSE,755.0823044,3
Non-Purchase,Mac,D,Firefox,0,0,04-Dec-12,01-01-2087,01-01-1989,FALSE,707.6363492,6
Non-Purchase,iOS,T,Safari,0,0,05-Dec-12,01-02-2087,01-02-1989,FALSE,155.8104493,3
Non-Purchase,Windows,D,MSIE,0,0,06-Dec-12,01-03-2087,01-03-1989,FALSE,33.8752075,2
Non-Purchase,Windows,D,MSIE,0,0,07-Dec-12,01-04-2087,01-04-1989,FALSE,553.1644987,2
Non-Purchase,Windows,D,MSIE,0,0,08-Dec-12,01-05-2087,01-05-1989,FALSE,524.034569,2
Non-Purchase,Windows,D,Chrome,0,0,09-Dec-12,01-06-2087,01-06-1989,FALSE,455.5747619,35
Non-Purchase,Mac,D,Safari,0,0,10-Dec-12,01-07-2087,01-07-1989,FALSE,982.6950176,5
Non-Purchase,Windows,D,MSIE,0,0,11-Dec-12,01-08-2087,01-08-1989,FALSE,883.130326,4
Non-Purchase,Windows,D,MSIE,0,0,12-Dec-12,01-09-2087,01-09-1989,FALSE,69.06484994,11
Non-Purchase,Windows,D,MSIE,0,0,13-Dec-12,01-10-2087,01-10-1989,FALSE,775.9916924,20
Non-Purchase,Windows,D,MSIE,0,0,14-Dec-12,01-11-2087,01-11-1989,FALSE,366.2818522,6
Non-Purchase,Windows,D,Firefox,0,0,15-Dec-12,01-12-2087,01-12-1989,FALSE,923.2181433,2
Purchase,Windows,D,MSIE,1,0,16-Dec-12,01-01-2088,01-01-1990,FALSE,253.4995206,20
Non-Purchase,Mac,D,Firefox,0,0,17-Dec-12,01-02-2088,01-02-1990,FALSE,758.2671798,4
Non-Purchase,Windows,D,MSIE,0,0,18-Dec-12,01-03-2088,01-03-1990,FALSE,842.5321612,8
Non-Purchase,Windows,D,Firefox,0,0,19-Dec-12,01-04-2088,01-04-1990,FALSE,778.1536323,24
Non-Purchase,Windows,D,Chrome,0,0,20-Dec-12,01-05-2088,01-05-1990,FALSE,997.1684614,9
Non-Purchase,Windows,D,MSIE,0,0,21-Dec-12,01-06-2088,01-06-1990,FALSE,3.287735751,24
Non-Purchase,Windows,D,Chrome,0,0,22-Dec-12,01-07-2088,01-07-1990,FALSE,710.2041471,7
Non-Purchase,Windows,D,Chrome,0,0,23-Dec-12,01-08-2088,01-08-1990,FALSE,177.5507755,4
Non-Purchase,Mac,D,Safari,0,0,24-Dec-12,01-09-2088,01-09-1990,FALSE,11.01738449,3
Non-Purchase,Windows,D,MSIE,0,0,25-Dec-12,01-10-2088,01-10-1990,FALSE,823.3467936,7
Non-Purchase,Windows,D,MSIE,0,0,26-Dec-12,01-11-2088,01-11-1990,FALSE,126.8650873,9
Non-Purchase,Windows,D,MSIE,0,0,27-Dec-12,01-12-2088,01-12-1990,FALSE,989.3715359,6
Non-Purchase,Windows,D,MSIE,0,0,28-Dec-12,01-01-2089,01-01-1991,FALSE,678.5402135,4
Non-Purchase,Windows,D,MSIE,0,0,29-Dec-12,01-02-2089,01-02-1991,FALSE,794.5484632,12
Non-Purchase,Windows,D,Chrome,0,0,30-Dec-12,01-03-2089,01-03-1991,FALSE,993.341289,22
Non-Purchase,Android,T,Chrome,0,0,31-Dec-12,01-04-2089,01-04-1991,FALSE,292.0892358,12
Non-Purchase,Windows,D,MSIE,0,0,01-Jan-13,01-05-2089,01-05-1991,FALSE,190.4222928,4
Non-Purchase,iOS,T,Safari,0,0,02-Jan-13,01-06-2089,01-06-1991,FALSE,124.6060273,2
Non-Purchase,Windows,D,MSIE,0,0,03-Jan-13,01-07-2089,01-07-1991,FALSE,139.4603497,7
Non-Purchase,iOS,T,Safari,0,0,04-Jan-13,01-08-2089,01-08-1991,FALSE,228.7803985,3
Non-Purchase,Windows,D,Chrome,0,0,05-Jan-13,01-09-2089,01-09-1991,FALSE,398.3559013,3
Non-Purchase,Windows,D,Firefox,0,0,06-Jan-13,01-10-2089,01-10-1991,FALSE,138.7328738,7
Non-Purchase,Windows,D,MSIE,0,0,07-Jan-13,01-11-2089,01-11-1991,FALSE,90.50456768,6
Non-Purchase,Mac,D,Safari,0,0,08-Jan-13,01-12-2089,01-12-1991,FALSE,459.6297043,3
Non-Purchase,Mac,D,Firefox,0,1,09-Jan-13,01-01-2090,01-01-1992,TRUE,995.2878595,7
Non-Purchase,Windows,D,MSIE,0,0,10-Jan-13,01-02-2090,01-02-1992,FALSE,391.7162557,33
Non-Purchase,Android,T,Chrome,0,0,11-Jan-13,01-03-2090,01-03-1992,FALSE,992.4591183,2
Non-Purchase,iOS,T,Safari,0,0,12-Jan-13,01-04-2090,01-04-1992,FALSE,882.1470194,2
Non-Purchase,Windows,D,Chrome,0,0,13-Jan-13,01-05-2090,01-05-1992,FALSE,311.73072,4
Purchase,Windows,D,Firefox,1,1,14-Jan-13,01-06-2090,01-06-1992,TRUE,565.0602221,27
Non-Purchase,Mac,D,Chrome,0,0,15-Jan-13,01-07-2090,01-07-1992,FALSE,218.3865783,9
Non-Purchase,Windows,D,MSIE,0,0,16-Jan-13,01-08-2090,01-08-1992,FALSE,526.4804635,2
Non-Purchase,Windows,D,MSIE,0,0,17-Jan-13,01-09-2090,01-09-1992,FALSE,978.3426965,3
Non-Purchase,Windows,D,MSIE,0,0,18-Jan-13,01-10-2090,01-10-1992,FALSE,455.3135324,7
Non-Purchase,Windows,D,Chrome,0,0,19-Jan-13,01-11-2090,01-11-1992,FALSE,754.9216545,5
Non-Purchase,Windows,D,Chrome,0,0,20-Jan-13,01-12-2090,01-12-1992,FALSE,438.8238703,11
Non-Purchase,Windows,D,MSIE,0,0,21-Jan-13,01-01-2091,01-01-1993,FALSE,4.1118504,6
Non-Purchase,Windows,D,MSIE,0,0,22-Jan-13,01-02-2091,01-02-1993,FALSE,446.3129332,14
Non-Purchase,Windows,D,MSIE,0,0,23-Jan-13,01-03-2091,01-03-1993,FALSE,798.6043005,4
Non-Purchase,Windows,D,Firefox,0,0,24-Jan-13,01-04-2091,01-04-1993,FALSE,305.3718868,2
Non-Purchase,Windows,D,MSIE,0,0,25-Jan-13,01-05-2091,01-05-1993,FALSE,129.7072087,23
Non-Purchase,Windows,D,Chrome,0,0,26-Jan-13,01-06-2091,01-06-1993,FALSE,545.4565662,5
Non-Purchase,Windows,D,Firefox,0,0,27-Jan-13,01-07-2091,01-07-1993,FALSE,98.75124346,18
Non-Purchase,Windows,D,MSIE,0,0,28-Jan-13,01-08-2091,01-08-1993,FALSE,549.5915237,8
Non-Purchase,Windows,D,MSIE,0,0,29-Jan-13,01-09-2091,01-09-1993,FALSE,325.5193005,9
Non-Purchase,Windows,D,MSIE,0,0,30-Jan-13,01-10-2091,01-10-1993,FALSE,739.979445,8
Non-Purchase,iOS,T,Safari,0,0,31-Jan-13,01-11-2091,01-11-1993,FALSE,374.3117425,8
Non-Purchase,Windows,D,MSIE,0,0,01-Feb-13,01-12-2091,01-12-1993,FALSE,936.9908901,3
Non-Purchase,iOS,T,Safari,0,0,02-Feb-13,01-01-2092,01-01-1994,FALSE,51.74419359,6
Non-Purchase,Others,D,Firefox,0,0,03-Feb-13,01-02-2092,01-02-1994,FALSE,168.8051485,19
Non-Purchase,Windows,D,Chrome,0,0,04-Feb-13,01-03-2092,01-03-1994,FALSE,354.2109418,12
Non-Purchase,Windows,D,MSIE,0,0,05-Feb-13,01-04-2092,01-04-1994,FALSE,390.5751793,6
Non-Purchase,Windows,D,MSIE,0,0,06-Feb-13,01-05-2092,01-05-1994,FALSE,85.3525903,4
Non-Purchase,Windows,D,Chrome,0,0,07-Feb-13,01-06-2092,01-06-1994,FALSE,450.5731489,7
Non-Purchase,iOS,T,Safari,0,0,08-Feb-13,01-07-2092,01-07-1994,FALSE,410.3204344,2
Non-Purchase,iOS,T,Safari,0,0,09-Feb-13,01-08-2092,01-08-1994,FALSE,269.0959699,3
Non-Purchase,Windows,D,MSIE,0,0,10-Feb-13,01-09-2092,01-09-1994,FALSE,718.4181308,10
Purchase,Mac,D,Safari,1,0,11-Feb-13,01-10-2092,01-10-1994,FALSE,707.4410638,7
Purchase,Windows,D,MSIE,1,1,12-Feb-13,01-11-2092,01-11-1994,TRUE,780.290574,9
Non-Purchase,Windows,D,Chrome,0,0,13-Feb-13,01-12-2092,01-12-1994,FALSE,495.6519084,2
Non-Purchase,Windows,D,Chrome,0,0,14-Feb-13,01-01-2093,01-01-1995,FALSE,756.7475845,2
Non-Purchase,Windows,D,MSIE,0,0,15-Feb-13,01-02-2093,01-02-1995,FALSE,520.1734676,2
Non-Purchase,Windows,D,MSIE,0,0,16-Feb-13,01-03-2093,01-03-1995,FALSE,186.2082537,4
Non-Purchase,Windows,D,Chrome,0,0,17-Feb-13,01-04-2093,01-04-1995,FALSE,983.5095397,9
Non-Purchase,Windows,D,Chrome,0,0,18-Feb-13,01-05-2093,01-05-1995,FALSE,723.0071708,2
Non-Purchase,Windows,D,Chrome,0,0,19-Feb-13,01-06-2093,01-06-1995,FALSE,524.0871629,8
Non-Purchase,Windows,D,Chrome,0,0,20-Feb-13,01-07-2093,01-07-1995,FALSE,581.3489901,3
Non-Purchase,Windows,D,Firefox,0,0,21-Feb-13,01-08-2093,01-08-1995,FALSE,899.7712357,7
Non-Purchase,Windows,D,MSIE,0,0,22-Feb-13,01-09-2093,01-09-1995,FALSE,817.0485601,3
Non-Purchase,Mac,D,Safari,0,0,23-Feb-13,01-10-2093,01-10-1995,FALSE,589.7392079,2
Non-Purchase,Mac,D,Safari,0,0,24-Feb-13,01-11-2093,01-11-1995,FALSE,427.2829385,31
Non-Purchase,iOS,T,Safari,0,0,25-Feb-13,01-12-2093,01-12-1995,FALSE,811.3411718,3
Non-Purchase,Android,T,Chrome,0,0,26-Feb-13,01-01-2094,01-01-1996,FALSE,748.1889061,5
Non-Purchase,Mac,D,Firefox,0,0,27-Feb-13,01-02-2094,01-02-1996,FALSE,796.3075505,11
Non-Purchase,Windows,D,MSIE,0,0,28-Feb-13,01-03-2094,01-03-1996,FALSE,166.4390157,8
Non-Purchase,Windows,D,MSIE,0,0,01-Mar-13,01-04-2094,01-04-1996,FALSE,314.3003912,6
Non-Purchase,Windows,D,Chrome,0,0,02-Mar-13,01-05-2094,01-05-1996,FALSE,159.7345074,3
Non-Purchase,Windows,D,MSIE,0,0,03-Mar-13,01-06-2094,01-06-1996,FALSE,584.946856,5
Non-Purchase,Windows,D,Chrome,0,0,04-Mar-13,01-07-2094,01-07-1996,FALSE,363.6088242,10
Non-Purchase,Windows,D,Chrome,0,0,05-Mar-13,01-08-2094,01-08-1996,FALSE,227.2965176,3
Non-Purchase,Windows,D,Chrome,0,0,06-Mar-13,01-09-2094,01-09-1996,FALSE,188.7233038,2
Non-Purchase,iOS,T,Chrome,0,0,07-Mar-13,01-10-2094,01-10-1996,FALSE,815.2338425,3
Non-Purchase,Windows,D,MSIE,0,0,08-Mar-13,01-11-2094,01-11-1996,FALSE,30.81904811,3
Non-Purchase,Windows,D,Chrome,0,0,09-Mar-13,01-12-2094,01-12-1996,FALSE,646.684384,3
Non-Purchase,Mac,D,Safari,0,0,10-Mar-13,01-01-2095,01-01-1997,FALSE,333.708582,15
Non-Purchase,Windows,D,MSIE,0,0,11-Mar-13,01-02-2095,01-02-1997,FALSE,180.6172203,4
Non-Purchase,Windows,D,MSIE,0,0,12-Mar-13,01-03-2095,01-03-1997,FALSE,190.7519133,3
Non-Purchase,Windows,D,MSIE,0,0,13-Mar-13,01-04-2095,01-04-1997,FALSE,621.5761736,5
Non-Purchase,Windows,D,Firefox,0,0,14-Mar-13,01-05-2095,01-05-1997,FALSE,425.9171881,2
Non-Purchase,Windows,D,MSIE,0,0,15-Mar-13,01-06-2095,01-06-1997,FALSE,32.72262383,2
Non-Purchase,Mac,D,Safari,0,0,16-Mar-13,01-07-2095,01-07-1997,FALSE,628.9603577,3
Purchase,Windows,D,MSIE,1,0,17-Mar-13,01-08-2095,01-08-1997,FALSE,455.1114778,4
Non-Purchase,Windows,D,Firefox,0,0,18-Mar-13,01-09-2095,01-09-1997,FALSE,756.5914411,7
Non-Purchase,iOS,T,Safari,0,0,19-Mar-13,01-10-2095,01-10-1997,FALSE,859.6924881,3
Non-Purchase,Windows,D,Chrome,0,0,20-Mar-13,01-11-2095,01-11-1997,FALSE,785.9773859,4
Non-Purchase,Windows,D,MSIE,0,0,21-Mar-13,01-12-2095,01-12-1997,FALSE,207.0541133,3
Non-Purchase,Windows,D,MSIE,0,0,22-Mar-13,01-01-2096,01-01-1998,FALSE,759.8772432,4
Non-Purchase,Windows,D,Firefox,0,0,23-Mar-13,01-02-2096,01-02-1998,FALSE,822.1558586,4
Non-Purchase,Windows,D,MSIE,0,0,24-Mar-13,01-03-2096,01-03-1998,FALSE,117.8702326,11
Non-Purchase,Mac,D,Safari,0,0,25-Mar-13,01-04-2096,01-04-1998,FALSE,361.6766279,4
Non-Purchase,iOS,T,Safari,0,0,26-Mar-13,01-05-2096,01-05-1998,FALSE,257.2707965,4
Non-Purchase,Mac,D,Safari,0,0,27-Mar-13,01-06-2096,01-06-1998,FALSE,418.1718242,4
Non-Purchase,Windows,D,MSIE,0,0,28-Mar-13,01-07-2096,01-07-1998,FALSE,733.5466955,8
Non-Purchase,Windows,D,Chrome,0,0,29-Mar-13,01-08-2096,01-08-1998,FALSE,895.1814932,5
Non-Purchase,Windows,D,MSIE,0,0,30-Mar-13,01-09-2096,01-09-1998,FALSE,298.1269993,4
Non-Purchase,iOS,T,Safari,0,0,31-Mar-13,01-10-2096,01-10-1998,FALSE,608.501484,5
Non-Purchase,Windows,D,Chrome,0,0,01-Apr-13,01-11-2096,01-11-1998,FALSE,337.6306065,3
Non-Purchase,Windows,D,Chrome,0,0,02-Apr-13,01-12-2096,01-12-1998,FALSE,445.7607601,5
Non-Purchase,Mac,D,Firefox,0,0,03-Apr-13,01-01-2097,01-01-1999,FALSE,192.8332492,5
Non-Purchase,iOS,T,Safari,0,0,04-Apr-13,01-02-2097,01-02-1999,FALSE,468.2539577,13
Non-Purchase,Windows,D,Chrome,0,0,05-Apr-13,01-03-2097,01-03-1999,FALSE,982.5876594,3
Purchase,Windows,D,MSIE,1,0,06-Apr-13,01-04-2097,01-04-1999,FALSE,527.7673944,10
Non-Purchase,Windows,D,MSIE,0,0,07-Apr-13,01-05-2097,01-05-1999,FALSE,564.3814498,7
Purchase,Windows,D,Chrome,1,1,08-Apr-13,01-06-2097,01-06-1999,TRUE,124.3036673,4
Purchase,Windows,D,MSIE,1,1,09-Apr-13,01-07-2097,01-07-1999,TRUE,296.3690425,11
Purchase,Windows,D,MSIE,1,1,10-Apr-13,01-08-2097,01-08-1999,TRUE,924.7605391,11
Non-Purchase,iOS,T,Safari,0,0,11-Apr-13,01-09-2097,01-09-1999,FALSE,858.3854311,3
Non-Purchase,Windows,D,Chrome,0,0,12-Apr-13,01-10-2097,01-10-1999,FALSE,183.1798697,6
Non-Purchase,Windows,D,MSIE,0,0,13-Apr-13,01-11-2097,01-11-1999,FALSE,421.5626101,2
Non-Purchase,Windows,D,Chrome,0,0,14-Apr-13,01-12-2097,01-12-1999,FALSE,66.13653318,33
Non-Purchase,Windows,D,Chrome,0,0,15-Apr-13,01-01-2098,01-01-2000,FALSE,755.8538001,8
Non-Purchase,Windows,D,Chrome,0,0,16-Apr-13,01-02-2098,01-02-2000,FALSE,65.20434378,5
Non-Purchase,Windows,D,Firefox,0,0,17-Apr-13,01-03-2098,01-03-2000,FALSE,372.8592801,7
Non-Purchase,Windows,D,Chrome,0,0,18-Apr-13,01-04-2098,01-04-2000,FALSE,640.63169,14
Non-Purchase,Windows,D,Chrome,0,0,19-Apr-13,01-05-2098,01-05-2000,FALSE,788.4505568,6
Non-Purchase,Windows,D,MSIE,0,0,20-Apr-13,01-06-2098,01-06-2000,FALSE,22.75002374,14
Non-Purchase,Windows,D,MSIE,0,0,21-Apr-13,01-07-2098,01-07-2000,FALSE,530.1105049,39
Non-Purchase,Mac,D,Chrome,0,0,22-Apr-13,01-08-2098,01-08-2000,FALSE,583.5890063,7
Non-Purchase,Windows,D,Chrome,0,0,23-Apr-13,01-09-2098,01-09-2000,FALSE,795.8693617,6
Non-Purchase,Windows,D,MSIE,0,0,24-Apr-13,01-10-2098,01-10-2000,FALSE,120.9769361,7
Non-Purchase,Windows,D,Chrome,0,0,25-Apr-13,01-11-2098,01-11-2000,FALSE,675.7139943,3
Purchase,Mac,D,Chrome,1,0,26-Apr-13,01-12-2098,01-12-2000,FALSE,447.2380131,8
Non-Purchase,Windows,D,Chrome,0,0,27-Apr-13,01-01-2099,01-01-2001,FALSE,528.1253459,3
Non-Purchase,iOS,T,Safari,0,0,28-Apr-13,01-02-2099,01-02-2001,FALSE,73.18804914,23
